time_arrival,time_departure,created_at,schedule_id,station_route_id,updated_at,description,direction
18:46:00,18:47:00,2025-07-21 11:36:24.253287,387,9,2025-07-21 11:36:24.253287,Chuyến đi lúc 18:30 - Trạm,forward
18:48:00,18:49:00,2025-07-21 11:36:25.228173,388,10,2025-07-21 11:36:25.228173,Chuyến đi lúc 18:30 - Trạm,forward
18:50:00,18:51:00,2025-07-21 11:36:26.561613,389,11,2025-07-21 11:36:26.561613,Chuyến đi lúc 18:30 - Trạm,forward
18:52:00,18:53:00,2025-07-21 11:36:28.237165,390,12,2025-07-21 11:36:28.237165,Chuyến đi lúc 18:30 - Trạm,forward
18:54:00,18:55:00,2025-07-21 11:36:28.563447,391,13,2025-07-21 11:36:28.563447,Chuyến đi lúc 18:30 - Trạm,forward
18:56:00,18:57:00,2025-07-21 11:36:28.864448,392,14,2025-07-21 11:36:28.864448,Chuyến đi lúc 18:30 - Trạm,forward
19:00:00,19:01:00,2025-07-21 11:36:29.173147,393,1,2025-07-21 11:36:29.173147,Chuyến đi lúc 19:00 - Trạm,forward
19:02:00,19:03:00,2025-07-21 11:36:29.426966,394,2,2025-07-21 11:36:29.426966,Chuyến đi lúc 19:00 - Trạm,forward
19:04:00,19:05:00,2025-07-21 11:36:29.637232,395,3,2025-07-21 11:36:29.637232,Chuyến đi lúc 19:00 - Trạm,forward
19:06:00,19:07:00,2025-07-21 11:36:30.058763,396,4,2025-07-21 11:36:30.058763,Chuyến đi lúc 19:00 - Trạm,forward
19:08:00,19:09:00,2025-07-21 11:36:30.352485,397,5,2025-07-21 11:36:30.352485,Chuyến đi lúc 19:00 - Trạm,forward
19:10:00,19:11:00,2025-07-21 11:36:30.702999,398,6,2025-07-21 11:36:30.702999,Chuyến đi lúc 19:00 - Trạm,forward
19:12:00,19:13:00,2025-07-21 11:36:31.009725,399,7,2025-07-21 11:36:31.009725,Chuyến đi lúc 19:00 - Trạm,forward
19:14:00,19:15:00,2025-07-21 11:36:31.323713,400,8,2025-07-21 11:36:31.323713,Chuyến đi lúc 19:00 - Trạm,forward
19:16:00,19:17:00,2025-07-21 11:36:31.582763,401,9,2025-07-21 11:36:31.582763,Chuyến đi lúc 19:00 - Trạm,forward
19:18:00,19:19:00,2025-07-21 11:36:31.885948,402,10,2025-07-21 11:36:31.885948,Chuyến đi lúc 19:00 - Trạm,forward
19:20:00,19:21:00,2025-07-21 11:36:32.190272,403,11,2025-07-21 11:36:32.190272,Chuyến đi lúc 19:00 - Trạm,forward
19:22:00,19:23:00,2025-07-21 11:36:32.492578,404,12,2025-07-21 11:36:32.492578,Chuyến đi lúc 19:00 - Trạm,forward
19:24:00,19:25:00,2025-07-21 11:36:32.8002,405,13,2025-07-21 11:36:32.8002,Chuyến đi lúc 19:00 - Trạm,forward
19:26:00,19:27:00,2025-07-21 11:36:33.007535,406,14,2025-07-21 11:36:33.007535,Chuyến đi lúc 19:00 - Trạm,forward
19:30:00,19:31:00,2025-07-21 11:36:33.323925,407,1,2025-07-21 11:36:33.323925,Chuyến đi lúc 19:30 - Trạm,forward
19:32:00,19:33:00,2025-07-21 11:36:33.623317,408,2,2025-07-21 11:36:33.623317,Chuyến đi lúc 19:30 - Trạm,forward
19:34:00,19:35:00,2025-07-21 11:36:34.04719,409,3,2025-07-21 11:36:34.04719,Chuyến đi lúc 19:30 - Trạm,forward
19:36:00,19:37:00,2025-07-21 11:36:34.38987,410,4,2025-07-21 11:36:34.38987,Chuyến đi lúc 19:30 - Trạm,forward
19:38:00,19:39:00,2025-07-21 11:36:34.752748,411,5,2025-07-21 11:36:34.752748,Chuyến đi lúc 19:30 - Trạm,forward
19:40:00,19:41:00,2025-07-21 11:36:35.083991,412,6,2025-07-21 11:36:35.083991,Chuyến đi lúc 19:30 - Trạm,forward
19:42:00,19:43:00,2025-07-21 11:36:35.47747,413,7,2025-07-21 11:36:35.47747,Chuyến đi lúc 19:30 - Trạm,forward
19:44:00,19:45:00,2025-07-21 11:36:36.202724,414,8,2025-07-21 11:36:36.202724,Chuyến đi lúc 19:30 - Trạm,forward
19:46:00,19:47:00,2025-07-21 11:36:36.596953,415,9,2025-07-21 11:36:36.596953,Chuyến đi lúc 19:30 - Trạm,forward
19:48:00,19:49:00,2025-07-21 11:36:37.212689,416,10,2025-07-21 11:36:37.212689,Chuyến đi lúc 19:30 - Trạm,forward
19:50:00,19:51:00,2025-07-21 11:36:37.555573,417,11,2025-07-21 11:36:37.555573,Chuyến đi lúc 19:30 - Trạm,forward
19:52:00,19:53:00,2025-07-21 11:36:37.940065,418,12,2025-07-21 11:36:37.940065,Chuyến đi lúc 19:30 - Trạm,forward
19:54:00,19:55:00,2025-07-21 11:36:38.66742,419,13,2025-07-21 11:36:38.66742,Chuyến đi lúc 19:30 - Trạm,forward
19:56:00,19:57:00,2025-07-21 11:36:39.048534,420,14,2025-07-21 11:36:39.048534,Chuyến đi lúc 19:30 - Trạm,forward
20:00:00,20:01:00,2025-07-21 11:36:39.409463,421,1,2025-07-21 11:36:39.409463,Chuyến đi lúc 20:00 - Trạm,forward
20:02:00,20:03:00,2025-07-21 11:36:39.711874,422,2,2025-07-21 11:36:39.711874,Chuyến đi lúc 20:00 - Trạm,forward
20:04:00,20:05:00,2025-07-21 11:36:40.496608,423,3,2025-07-21 11:36:40.496608,Chuyến đi lúc 20:00 - Trạm,forward
20:06:00,20:07:00,2025-07-21 11:36:41.218675,424,4,2025-07-21 11:36:41.218675,Chuyến đi lúc 20:00 - Trạm,forward
20:08:00,20:09:00,2025-07-21 11:36:42.671784,425,5,2025-07-21 11:36:42.671784,Chuyến đi lúc 20:00 - Trạm,forward
20:10:00,20:11:00,2025-07-21 11:36:44.375572,426,6,2025-07-21 11:36:44.375572,Chuyến đi lúc 20:00 - Trạm,forward
20:12:00,20:13:00,2025-07-21 11:36:44.888359,427,7,2025-07-21 11:36:44.888359,Chuyến đi lúc 20:00 - Trạm,forward
20:14:00,20:15:00,2025-07-21 11:36:45.529483,428,8,2025-07-21 11:36:45.529483,Chuyến đi lúc 20:00 - Trạm,forward
20:16:00,20:17:00,2025-07-21 11:36:46.371246,429,9,2025-07-21 11:36:46.371246,Chuyến đi lúc 20:00 - Trạm,forward
20:18:00,20:19:00,2025-07-21 11:36:47.278335,430,10,2025-07-21 11:36:47.278335,Chuyến đi lúc 20:00 - Trạm,forward
20:20:00,20:21:00,2025-07-21 11:36:48.166227,431,11,2025-07-21 11:36:48.166227,Chuyến đi lúc 20:00 - Trạm,forward
20:22:00,20:23:00,2025-07-21 11:36:48.890424,432,12,2025-07-21 11:36:48.890424,Chuyến đi lúc 20:00 - Trạm,forward
20:24:00,20:25:00,2025-07-21 11:36:49.753358,433,13,2025-07-21 11:36:49.753358,Chuyến đi lúc 20:00 - Trạm,forward
20:26:00,20:27:00,2025-07-21 11:36:50.426876,434,14,2025-07-21 11:36:50.426876,Chuyến đi lúc 20:00 - Trạm,forward
20:30:00,20:31:00,2025-07-21 11:36:51.258294,435,1,2025-07-21 11:36:51.258294,Chuyến đi lúc 20:30 - Trạm,forward
20:32:00,20:33:00,2025-07-21 11:36:51.751411,436,2,2025-07-21 11:36:51.751411,Chuyến đi lúc 20:30 - Trạm,forward
20:34:00,20:35:00,2025-07-21 11:36:52.371531,437,3,2025-07-21 11:36:52.371531,Chuyến đi lúc 20:30 - Trạm,forward
20:36:00,20:37:00,2025-07-21 11:36:53.107764,438,4,2025-07-21 11:36:53.107764,Chuyến đi lúc 20:30 - Trạm,forward
20:38:00,20:39:00,2025-07-21 11:36:53.930087,439,5,2025-07-21 11:36:53.930087,Chuyến đi lúc 20:30 - Trạm,forward
20:40:00,20:41:00,2025-07-21 11:36:54.669626,440,6,2025-07-21 11:36:54.669626,Chuyến đi lúc 20:30 - Trạm,forward
20:42:00,20:43:00,2025-07-21 11:36:55.846549,441,7,2025-07-21 11:36:55.846549,Chuyến đi lúc 20:30 - Trạm,forward
20:44:00,20:45:00,2025-07-21 11:36:57.121655,442,8,2025-07-21 11:36:57.121655,Chuyến đi lúc 20:30 - Trạm,forward
20:46:00,20:47:00,2025-07-21 11:36:58.072083,443,9,2025-07-21 11:36:58.072083,Chuyến đi lúc 20:30 - Trạm,forward
20:48:00,20:49:00,2025-07-21 11:36:58.452736,444,10,2025-07-21 11:36:58.452736,Chuyến đi lúc 20:30 - Trạm,forward
20:50:00,20:51:00,2025-07-21 11:36:58.84881,445,11,2025-07-21 11:36:58.84881,Chuyến đi lúc 20:30 - Trạm,forward
20:52:00,20:53:00,2025-07-21 11:36:59.941251,446,12,2025-07-21 11:36:59.941251,Chuyến đi lúc 20:30 - Trạm,forward
20:54:00,20:55:00,2025-07-21 11:37:00.414177,447,13,2025-07-21 11:37:00.414177,Chuyến đi lúc 20:30 - Trạm,forward
20:56:00,20:57:00,2025-07-21 11:37:00.943033,448,14,2025-07-21 11:37:00.943033,Chuyến đi lúc 20:30 - Trạm,forward
21:00:00,21:01:00,2025-07-21 11:37:01.772639,449,1,2025-07-21 11:37:01.772639,Chuyến đi lúc 21:00 - Trạm,forward
21:02:00,21:03:00,2025-07-21 11:37:02.426242,450,2,2025-07-21 11:37:02.426242,Chuyến đi lúc 21:00 - Trạm,forward
21:04:00,21:05:00,2025-07-21 11:37:03.463335,451,3,2025-07-21 11:37:03.463335,Chuyến đi lúc 21:00 - Trạm,forward
21:06:00,21:07:00,2025-07-21 11:37:04.373441,452,4,2025-07-21 11:37:04.373441,Chuyến đi lúc 21:00 - Trạm,forward
21:08:00,21:09:00,2025-07-21 11:37:05.161238,453,5,2025-07-21 11:37:05.161238,Chuyến đi lúc 21:00 - Trạm,forward
21:10:00,21:11:00,2025-07-21 11:37:05.770341,454,6,2025-07-21 11:37:05.770341,Chuyến đi lúc 21:00 - Trạm,forward
21:12:00,21:13:00,2025-07-21 11:37:06.373947,455,7,2025-07-21 11:37:06.373947,Chuyến đi lúc 21:00 - Trạm,forward
21:14:00,21:15:00,2025-07-21 11:37:07.008248,456,8,2025-07-21 11:37:07.008248,Chuyến đi lúc 21:00 - Trạm,forward
21:16:00,21:17:00,2025-07-21 11:37:07.611281,457,9,2025-07-21 11:37:07.611281,Chuyến đi lúc 21:00 - Trạm,forward
21:18:00,21:19:00,2025-07-21 11:37:08.168188,458,10,2025-07-21 11:37:08.168188,Chuyến đi lúc 21:00 - Trạm,forward
21:20:00,21:21:00,2025-07-21 11:37:08.516199,459,11,2025-07-21 11:37:08.516199,Chuyến đi lúc 21:00 - Trạm,forward
21:22:00,21:23:00,2025-07-21 11:37:08.782157,460,12,2025-07-21 11:37:08.782157,Chuyến đi lúc 21:00 - Trạm,forward
21:24:00,21:25:00,2025-07-21 11:37:09.255492,461,13,2025-07-21 11:37:09.255492,Chuyến đi lúc 21:00 - Trạm,forward
21:26:00,21:27:00,2025-07-21 11:37:09.855258,462,14,2025-07-21 11:37:09.855258,Chuyến đi lúc 21:00 - Trạm,forward
21:30:00,21:31:00,2025-07-21 11:37:10.320564,463,1,2025-07-21 11:37:10.320564,Chuyến đi lúc 21:30 - Trạm,forward
21:32:00,21:33:00,2025-07-21 11:37:10.784313,464,2,2025-07-21 11:37:10.784313,Chuyến đi lúc 21:30 - Trạm,forward
21:34:00,21:35:00,2025-07-21 11:37:11.407439,465,3,2025-07-21 11:37:11.407439,Chuyến đi lúc 21:30 - Trạm,forward
21:36:00,21:37:00,2025-07-21 11:37:12.043985,466,4,2025-07-21 11:37:12.043985,Chuyến đi lúc 21:30 - Trạm,forward
21:38:00,21:39:00,2025-07-21 11:37:12.541419,467,5,2025-07-21 11:37:12.541419,Chuyến đi lúc 21:30 - Trạm,forward
21:40:00,21:41:00,2025-07-21 11:37:12.938427,468,6,2025-07-21 11:37:12.938427,Chuyến đi lúc 21:30 - Trạm,forward
21:42:00,21:43:00,2025-07-21 11:37:13.286425,469,7,2025-07-21 11:37:13.286425,Chuyến đi lúc 21:30 - Trạm,forward
21:44:00,21:45:00,2025-07-21 11:37:13.686829,470,8,2025-07-21 11:37:13.686829,Chuyến đi lúc 21:30 - Trạm,forward
21:46:00,21:47:00,2025-07-21 11:37:13.999601,471,9,2025-07-21 11:37:13.999601,Chuyến đi lúc 21:30 - Trạm,forward
21:48:00,21:49:00,2025-07-21 11:37:14.398921,472,10,2025-07-21 11:37:14.398921,Chuyến đi lúc 21:30 - Trạm,forward
21:50:00,21:51:00,2025-07-21 11:37:14.674099,473,11,2025-07-21 11:37:14.674099,Chuyến đi lúc 21:30 - Trạm,forward
21:52:00,21:53:00,2025-07-21 11:37:15.099589,474,12,2025-07-21 11:37:15.099589,Chuyến đi lúc 21:30 - Trạm,forward
21:54:00,21:55:00,2025-07-21 11:37:15.59271,475,13,2025-07-21 11:37:15.59271,Chuyến đi lúc 21:30 - Trạm,forward
21:56:00,21:57:00,2025-07-21 11:37:16.059303,476,14,2025-07-21 11:37:16.059303,Chuyến đi lúc 21:30 - Trạm,forward
22:00:00,22:01:00,2025-07-21 11:37:16.64016,477,1,2025-07-21 11:37:16.64016,Chuyến đi lúc 22:00 - Trạm,forward
22:02:00,22:03:00,2025-07-21 11:37:17.236689,478,2,2025-07-21 11:37:17.236689,Chuyến đi lúc 22:00 - Trạm,forward
22:04:00,22:05:00,2025-07-21 11:37:17.63538,479,3,2025-07-21 11:37:17.63538,Chuyến đi lúc 22:00 - Trạm,forward
22:06:00,22:07:00,2025-07-21 11:37:18.07729,480,4,2025-07-21 11:37:18.07729,Chuyến đi lúc 22:00 - Trạm,forward
22:08:00,22:09:00,2025-07-21 11:37:18.65937,481,5,2025-07-21 11:37:18.65937,Chuyến đi lúc 22:00 - Trạm,forward
22:10:00,22:11:00,2025-07-21 11:37:19.06918,482,6,2025-07-21 11:37:19.06918,Chuyến đi lúc 22:00 - Trạm,forward
22:12:00,22:13:00,2025-07-21 11:37:19.598649,483,7,2025-07-21 11:37:19.598649,Chuyến đi lúc 22:00 - Trạm,forward
22:14:00,22:15:00,2025-07-21 11:37:19.934448,484,8,2025-07-21 11:37:19.934448,Chuyến đi lúc 22:00 - Trạm,forward
22:16:00,22:17:00,2025-07-21 11:37:20.511792,485,9,2025-07-21 11:37:20.511792,Chuyến đi lúc 22:00 - Trạm,forward
22:18:00,22:19:00,2025-07-21 11:37:21.119524,486,10,2025-07-21 11:37:21.119524,Chuyến đi lúc 22:00 - Trạm,forward
22:20:00,22:21:00,2025-07-21 11:37:21.745062,487,11,2025-07-21 11:37:21.745062,Chuyến đi lúc 22:00 - Trạm,forward
22:22:00,22:23:00,2025-07-21 11:37:22.50152,488,12,2025-07-21 11:37:22.50152,Chuyến đi lúc 22:00 - Trạm,forward
22:24:00,22:25:00,2025-07-21 11:37:22.809537,489,13,2025-07-21 11:37:22.809537,Chuyến đi lúc 22:00 - Trạm,forward
22:26:00,22:27:00,2025-07-21 11:37:23.206258,490,14,2025-07-21 11:37:23.206258,Chuyến đi lúc 22:00 - Trạm,forward
05:26:00,05:27:00,2025-07-21 11:37:23.53037,491,1,2025-07-21 11:37:23.53037,Chuyến về lúc 05:00 - Trạm,backward
05:24:00,05:25:00,2025-07-21 11:37:23.897651,492,2,2025-07-21 11:37:23.897651,Chuyến về lúc 05:00 - Trạm,backward
05:22:00,05:23:00,2025-07-21 11:37:24.292375,493,3,2025-07-21 11:37:24.292375,Chuyến về lúc 05:00 - Trạm,backward
05:20:00,05:21:00,2025-07-21 11:37:24.815283,494,4,2025-07-21 11:37:24.815283,Chuyến về lúc 05:00 - Trạm,backward
05:18:00,05:19:00,2025-07-21 11:37:25.224154,495,5,2025-07-21 11:37:25.224154,Chuyến về lúc 05:00 - Trạm,backward
05:16:00,05:17:00,2025-07-21 11:37:25.726868,496,6,2025-07-21 11:37:25.726868,Chuyến về lúc 05:00 - Trạm,backward
05:14:00,05:15:00,2025-07-21 11:37:26.237891,497,7,2025-07-21 11:37:26.237891,Chuyến về lúc 05:00 - Trạm,backward
05:12:00,05:13:00,2025-07-21 11:37:26.69118,498,8,2025-07-21 11:37:26.69118,Chuyến về lúc 05:00 - Trạm,backward
05:10:00,05:11:00,2025-07-21 11:37:27.061206,499,9,2025-07-21 11:37:27.061206,Chuyến về lúc 05:00 - Trạm,backward
05:08:00,05:09:00,2025-07-21 11:37:27.553236,500,10,2025-07-21 11:37:27.553236,Chuyến về lúc 05:00 - Trạm,backward
05:06:00,05:07:00,2025-07-21 11:37:27.763455,501,11,2025-07-21 11:37:27.763455,Chuyến về lúc 05:00 - Trạm,backward
05:04:00,05:05:00,2025-07-21 11:37:28.074319,502,12,2025-07-21 11:37:28.074319,Chuyến về lúc 05:00 - Trạm,backward
05:02:00,05:03:00,2025-07-21 11:37:28.383438,503,13,2025-07-21 11:37:28.383438,Chuyến về lúc 05:00 - Trạm,backward
05:00:00,05:01:00,2025-07-21 11:37:28.785439,504,14,2025-07-21 11:37:28.785439,Chuyến về lúc 05:00 - Trạm,backward
05:56:00,05:57:00,2025-07-21 11:37:29.109156,505,1,2025-07-21 11:37:29.109156,Chuyến về lúc 05:30 - Trạm,backward
05:54:00,05:55:00,2025-07-21 11:37:29.71914,506,2,2025-07-21 11:37:29.71914,Chuyến về lúc 05:30 - Trạm,backward
05:52:00,05:53:00,2025-07-21 11:37:30.339968,507,3,2025-07-21 11:37:30.339968,Chuyến về lúc 05:30 - Trạm,backward
05:50:00,05:51:00,2025-07-21 11:37:30.778649,508,4,2025-07-21 11:37:30.778649,Chuyến về lúc 05:30 - Trạm,backward
05:48:00,05:49:00,2025-07-21 11:37:31.382495,509,5,2025-07-21 11:37:31.382495,Chuyến về lúc 05:30 - Trạm,backward
05:46:00,05:47:00,2025-07-21 11:37:32.189781,510,6,2025-07-21 11:37:32.189781,Chuyến về lúc 05:30 - Trạm,backward
05:44:00,05:45:00,2025-07-21 11:37:32.922208,511,7,2025-07-21 11:37:32.922208,Chuyến về lúc 05:30 - Trạm,backward
05:42:00,05:43:00,2025-07-21 11:37:33.402866,512,8,2025-07-21 11:37:33.402866,Chuyến về lúc 05:30 - Trạm,backward
05:40:00,05:41:00,2025-07-21 11:37:33.76916,513,9,2025-07-21 11:37:33.76916,Chuyến về lúc 05:30 - Trạm,backward
05:38:00,05:39:00,2025-07-21 11:37:34.117393,514,10,2025-07-21 11:37:34.117393,Chuyến về lúc 05:30 - Trạm,backward
05:36:00,05:37:00,2025-07-21 11:37:34.416776,515,11,2025-07-21 11:37:34.416776,Chuyến về lúc 05:30 - Trạm,backward
05:34:00,05:35:00,2025-07-21 11:37:34.686193,516,12,2025-07-21 11:37:34.686193,Chuyến về lúc 05:30 - Trạm,backward
05:32:00,05:33:00,2025-07-21 11:37:35.036149,517,13,2025-07-21 11:37:35.036149,Chuyến về lúc 05:30 - Trạm,backward
05:30:00,05:31:00,2025-07-21 11:37:35.401163,518,14,2025-07-21 11:37:35.401163,Chuyến về lúc 05:30 - Trạm,backward
06:26:00,06:27:00,2025-07-21 11:37:35.869944,519,1,2025-07-21 11:37:35.869944,Chuyến về lúc 06:00 - Trạm,backward
06:24:00,06:25:00,2025-07-21 11:37:36.170514,520,2,2025-07-21 11:37:36.170514,Chuyến về lúc 06:00 - Trạm,backward
06:22:00,06:23:00,2025-07-21 11:37:36.487196,521,3,2025-07-21 11:37:36.487196,Chuyến về lúc 06:00 - Trạm,backward
06:20:00,06:21:00,2025-07-21 11:37:36.989854,522,4,2025-07-21 11:37:36.989854,Chuyến về lúc 06:00 - Trạm,backward
06:18:00,06:19:00,2025-07-21 11:37:37.512214,523,5,2025-07-21 11:37:37.512214,Chuyến về lúc 06:00 - Trạm,backward
06:16:00,06:17:00,2025-07-21 11:37:38.06509,524,6,2025-07-21 11:37:38.06509,Chuyến về lúc 06:00 - Trạm,backward
06:14:00,06:15:00,2025-07-21 11:37:38.461276,525,7,2025-07-21 11:37:38.461276,Chuyến về lúc 06:00 - Trạm,backward
06:12:00,06:13:00,2025-07-21 11:37:38.772774,526,8,2025-07-21 11:37:38.772774,Chuyến về lúc 06:00 - Trạm,backward
06:10:00,06:11:00,2025-07-21 11:37:39.139632,527,9,2025-07-21 11:37:39.139632,Chuyến về lúc 06:00 - Trạm,backward
06:08:00,06:09:00,2025-07-21 11:37:39.552228,528,10,2025-07-21 11:37:39.552228,Chuyến về lúc 06:00 - Trạm,backward
06:06:00,06:07:00,2025-07-21 11:37:39.853777,529,11,2025-07-21 11:37:39.853777,Chuyến về lúc 06:00 - Trạm,backward
06:04:00,06:05:00,2025-07-21 11:37:40.213355,530,12,2025-07-21 11:37:40.213355,Chuyến về lúc 06:00 - Trạm,backward
06:02:00,06:03:00,2025-07-21 11:37:40.470416,531,13,2025-07-21 11:37:40.470416,Chuyến về lúc 06:00 - Trạm,backward
06:00:00,06:01:00,2025-07-21 11:37:40.824809,532,14,2025-07-21 11:37:40.824809,Chuyến về lúc 06:00 - Trạm,backward
06:56:00,06:57:00,2025-07-21 11:37:41.036071,533,1,2025-07-21 11:37:41.036071,Chuyến về lúc 06:30 - Trạm,backward
06:54:00,06:55:00,2025-07-21 11:37:41.284661,534,2,2025-07-21 11:37:41.284661,Chuyến về lúc 06:30 - Trạm,backward
06:52:00,06:53:00,2025-07-21 11:37:41.652033,535,3,2025-07-21 11:37:41.652033,Chuyến về lúc 06:30 - Trạm,backward
06:50:00,06:51:00,2025-07-21 11:37:41.947607,536,4,2025-07-21 11:37:41.947607,Chuyến về lúc 06:30 - Trạm,backward
06:48:00,06:49:00,2025-07-21 11:37:42.323229,537,5,2025-07-21 11:37:42.323229,Chuyến về lúc 06:30 - Trạm,backward
06:46:00,06:47:00,2025-07-21 11:37:42.662303,538,6,2025-07-21 11:37:42.662303,Chuyến về lúc 06:30 - Trạm,backward
06:44:00,06:45:00,2025-07-21 11:37:43.039348,539,7,2025-07-21 11:37:43.039348,Chuyến về lúc 06:30 - Trạm,backward
06:42:00,06:43:00,2025-07-21 11:37:43.395938,540,8,2025-07-21 11:37:43.395938,Chuyến về lúc 06:30 - Trạm,backward
06:40:00,06:41:00,2025-07-21 11:37:43.63952,541,9,2025-07-21 11:37:43.63952,Chuyến về lúc 06:30 - Trạm,backward
06:38:00,06:39:00,2025-07-21 11:37:44.000217,542,10,2025-07-21 11:37:44.000217,Chuyến về lúc 06:30 - Trạm,backward
06:36:00,06:37:00,2025-07-21 11:37:44.30632,543,11,2025-07-21 11:37:44.30632,Chuyến về lúc 06:30 - Trạm,backward
06:34:00,06:35:00,2025-07-21 11:37:44.779637,544,12,2025-07-21 11:37:44.779637,Chuyến về lúc 06:30 - Trạm,backward
06:32:00,06:33:00,2025-07-21 11:37:45.215418,545,13,2025-07-21 11:37:45.215418,Chuyến về lúc 06:30 - Trạm,backward
06:30:00,06:31:00,2025-07-21 11:37:45.693561,546,14,2025-07-21 11:37:45.693561,Chuyến về lúc 06:30 - Trạm,backward
07:26:00,07:27:00,2025-07-21 11:37:46.147238,547,1,2025-07-21 11:37:46.147238,Chuyến về lúc 07:00 - Trạm,backward
07:24:00,07:25:00,2025-07-21 11:37:46.624166,548,2,2025-07-21 11:37:46.624166,Chuyến về lúc 07:00 - Trạm,backward
07:22:00,07:23:00,2025-07-21 11:37:46.977601,549,3,2025-07-21 11:37:46.977601,Chuyến về lúc 07:00 - Trạm,backward
07:20:00,07:21:00,2025-07-21 11:37:47.328936,550,4,2025-07-21 11:37:47.328936,Chuyến về lúc 07:00 - Trạm,backward
07:18:00,07:19:00,2025-07-21 11:37:47.647479,551,5,2025-07-21 11:37:47.647479,Chuyến về lúc 07:00 - Trạm,backward
07:16:00,07:17:00,2025-07-21 11:37:48.154299,552,6,2025-07-21 11:37:48.154299,Chuyến về lúc 07:00 - Trạm,backward
07:14:00,07:15:00,2025-07-21 11:37:48.571126,553,7,2025-07-21 11:37:48.571126,Chuyến về lúc 07:00 - Trạm,backward
07:12:00,07:13:00,2025-07-21 11:37:48.869973,554,8,2025-07-21 11:37:48.869973,Chuyến về lúc 07:00 - Trạm,backward
07:10:00,07:11:00,2025-07-21 11:37:49.396575,555,9,2025-07-21 11:37:49.396575,Chuyến về lúc 07:00 - Trạm,backward
07:08:00,07:09:00,2025-07-21 11:37:49.70178,556,10,2025-07-21 11:37:49.70178,Chuyến về lúc 07:00 - Trạm,backward
07:06:00,07:07:00,2025-07-21 11:37:50.256723,557,11,2025-07-21 11:37:50.256723,Chuyến về lúc 07:00 - Trạm,backward
07:04:00,07:05:00,2025-07-21 11:37:50.87475,558,12,2025-07-21 11:37:50.87475,Chuyến về lúc 07:00 - Trạm,backward
07:02:00,07:03:00,2025-07-21 11:37:51.219275,559,13,2025-07-21 11:37:51.219275,Chuyến về lúc 07:00 - Trạm,backward
07:00:00,07:01:00,2025-07-21 11:37:51.418419,560,14,2025-07-21 11:37:51.418419,Chuyến về lúc 07:00 - Trạm,backward
07:56:00,07:57:00,2025-07-21 11:37:51.671993,561,1,2025-07-21 11:37:51.671993,Chuyến về lúc 07:30 - Trạm,backward
07:54:00,07:55:00,2025-07-21 11:37:51.97771,562,2,2025-07-21 11:37:51.97771,Chuyến về lúc 07:30 - Trạm,backward
07:52:00,07:53:00,2025-07-21 11:37:52.337358,563,3,2025-07-21 11:37:52.337358,Chuyến về lúc 07:30 - Trạm,backward
07:50:00,07:51:00,2025-07-21 11:37:52.609276,564,4,2025-07-21 11:37:52.609276,Chuyến về lúc 07:30 - Trạm,backward
07:48:00,07:49:00,2025-07-21 11:37:53.063429,565,5,2025-07-21 11:37:53.063429,Chuyến về lúc 07:30 - Trạm,backward
07:46:00,07:47:00,2025-07-21 11:37:53.377773,566,6,2025-07-21 11:37:53.377773,Chuyến về lúc 07:30 - Trạm,backward
07:44:00,07:45:00,2025-07-21 11:37:54.001042,567,7,2025-07-21 11:37:54.001042,Chuyến về lúc 07:30 - Trạm,backward
07:42:00,07:43:00,2025-07-21 11:37:54.329994,568,8,2025-07-21 11:37:54.329994,Chuyến về lúc 07:30 - Trạm,backward
07:40:00,07:41:00,2025-07-21 11:37:54.698138,569,9,2025-07-21 11:37:54.698138,Chuyến về lúc 07:30 - Trạm,backward
07:38:00,07:39:00,2025-07-21 11:37:55.328133,570,10,2025-07-21 11:37:55.328133,Chuyến về lúc 07:30 - Trạm,backward
07:36:00,07:37:00,2025-07-21 11:37:55.632877,571,11,2025-07-21 11:37:55.632877,Chuyến về lúc 07:30 - Trạm,backward
07:34:00,07:35:00,2025-07-21 11:37:56.154472,572,12,2025-07-21 11:37:56.154472,Chuyến về lúc 07:30 - Trạm,backward
07:32:00,07:33:00,2025-07-21 11:37:56.600621,573,13,2025-07-21 11:37:56.600621,Chuyến về lúc 07:30 - Trạm,backward
07:30:00,07:31:00,2025-07-21 11:37:57.058701,574,14,2025-07-21 11:37:57.058701,Chuyến về lúc 07:30 - Trạm,backward
08:26:00,08:27:00,2025-07-21 11:37:57.471219,575,1,2025-07-21 11:37:57.471219,Chuyến về lúc 08:00 - Trạm,backward
08:24:00,08:25:00,2025-07-21 11:37:57.764365,576,2,2025-07-21 11:37:57.764365,Chuyến về lúc 08:00 - Trạm,backward
08:22:00,08:23:00,2025-07-21 11:37:58.087544,577,3,2025-07-21 11:37:58.087544,Chuyến về lúc 08:00 - Trạm,backward
08:20:00,08:21:00,2025-07-21 11:37:58.551194,578,4,2025-07-21 11:37:58.551194,Chuyến về lúc 08:00 - Trạm,backward
08:18:00,08:19:00,2025-07-21 11:37:58.7895,579,5,2025-07-21 11:37:58.7895,Chuyến về lúc 08:00 - Trạm,backward
08:16:00,08:17:00,2025-07-21 11:37:59.261988,580,6,2025-07-21 11:37:59.261988,Chuyến về lúc 08:00 - Trạm,backward
08:14:00,08:15:00,2025-07-21 11:37:59.637706,581,7,2025-07-21 11:37:59.637706,Chuyến về lúc 08:00 - Trạm,backward
